timestamp,trip_id,bus_id,stop_id,boarded,alighted,occupancy,dwell_min,hour,is_peak,travel_min_to_next
2026-02-01 06:34:00,BUS02_20260201_0620,BUS02,S4,8,4,20,1.3425795951968296,6,0,4.732064766971742
2026-02-01 06:36:00,BUS02_20260201_0620,BUS02,S5,9,5,24,1.198072283387445,6,0,5.7335138345588135
2026-02-01 06:39:00,BUS02_20260201_0620,BUS02,S6,9,7,26,1.3724907908321655,6,0,2.9911691485694565
2026-02-01 06:42:00,BUS02_20260201_0620,BUS02,S7,7,5,28,1.4018720519090424,6,0,4.448500696318751
2026-02-01 06:46:00,BUS02_20260201_0620,BUS02,S8,10,5,33,1.1884214112373443,6,0,6.249292062230796
2026-02-01 06:51:00,BUS02_20260201_0620,BUS02,S9,11,6,38,1.9617783267849436,6,0,4.208386586224364
2026-02-01 06:54:00,BUS02_20260201_0620,BUS02,S10,8,6,40,1.3664798472038833,6,0,3.042722513641654
2026-02-01 06:56:00,BUS02_20260201_0620,BUS02,S11,9,12,37,1.0153581242938092,6,0,4.433037958488181
2026-02-01 06:59:00,BUS02_20260201_0620,BUS02,S12,12,9,40,1.8925733738228305,6,0,2.606350311027484
2026-02-01 06:40:00,BUS02_20260201_0640,BUS02,S1,5,0,5,1.4072705335836002,6,0,5.361521292475663
2026-02-01 06:42:00,BUS02_20260201_0640,BUS02,S2,7,1,11,1.5109503447750658,6,0,3.850228120378275
2026-02-01 06:47:00,BUS02_20260201_0640,BUS02,S3,7,3,15,3.0396723083887744,6,0,4.039225404712226
2026-02-01 06:49:00,BUS02_20260201_0640,BUS02,S4,8,5,18,1.0936769764947742,6,0,3.217738081247573
2026-02-01 06:52:00,BUS02_20260201_0640,BUS02,S5,9,2,25,1.671377134071115,6,0,4.737949747752857
2026-02-01 06:56:00,BUS02_20260201_0640,BUS02,S6,9,5,29,2.08458616637665,6,0,4.034489803483141
2026-02-01 06:58:00,BUS02_20260201_0640,BUS02,S7,7,10,26,1.7196096809113863,6,0,5.5556300948878965
2026-02-01 07:03:00,BUS02_20260201_0640,BUS02,S8,22,7,41,2.645747139150636,7,1,3.920846155214008
2026-02-01 07:06:00,BUS02_20260201_0640,BUS02,S9,23,7,57,2.4151049971304412,7,1,6.616770204548136
2026-02-01 07:10:00,BUS02_20260201_0640,BUS02,S10,24,13,68,2.350285230049149,7,1,5.155557954613839
2026-02-01 07:15:00,BUS02_20260201_0640,BUS02,S11,27,15,80,3.6344199271025195,7,1,8.5449922255882
2026-02-01 07:18:00,BUS02_20260201_0640,BUS02,S12,30,16,94,3.098602086133661,7,1,6.888521116864694
2026-02-01 07:00:00,BUS02_20260201_0700,BUS02,S1,13,0,13,2.184615918897199,7,1,8.11785496277597
2026-02-01 07:05:00,BUS02_20260201_0700,BUS02,S2,15,3,25,2.005380056745713,7,1,7.739112507617957
2026-02-01 07:07:00,BUS02_20260201_0700,BUS02,S3,17,9,33,3.5604395150983104,7,1,7.515204917003155
2026-02-01 07:12:00,BUS02_20260201_0700,BUS02,S4,19,8,44,2.7439639688710105,7,1,8.361398010356671
2026-02-01 07:14:00,BUS02_20260201_0700,BUS02,S5,18,7,55,1.5855043341323503,7,1,5.054010263355459
2026-02-01 07:19:00,BUS02_20260201_0700,BUS02,S6,19,15,59,2.3324439036709026,7,1,6.193248843741314
2026-02-01 07:24:00,BUS02_20260201_0700,BUS02,S7,23,10,72,3.9079997545317613,7,1,6.319487151517508
2026-02-01 07:27:00,BUS02_20260201_0700,BUS02,S8,22,14,80,2.3349493969509325,7,1,5.394426815137232
2026-02-01 07:30:00,BUS02_20260201_0700,BUS02,S9,23,20,83,3.675840532177098,7,1,4.738270949290133
2026-02-01 07:33:00,BUS02_20260201_0700,BUS02,S10,24,27,80,2.557718348339238,7,1,4.669209347957678
2026-02-01 07:35:00,BUS02_20260201_0700,BUS02,S11,27,20,87,3.1738954910013555,7,1,4.615558917488257
2026-02-01 07:40:00,BUS02_20260201_0700,BUS02,S12,30,21,96,3.0244861570326163,7,1,8.423678688949444
2026-02-01 07:20:00,BUS02_20260201_0720,BUS02,S1,13,0,13,2.2928006309309756,7,1,8.659054011932785
2026-02-01 07:22:00,BUS02_20260201_0720,BUS02,S2,15,4,24,3.6053679626483475,7,1,5.138282196856389
2026-02-01 07:25:00,BUS02_20260201_0720,BUS02,S3,17,4,37,1.7783034768353363,7,1,7.265549358405599
2026-02-01 07:29:00,BUS02_20260201_0720,BUS02,S4,19,10,46,2.187250243411392,7,1,5.163888758388666
2026-02-01 07:34:00,BUS02_20260201_0720,BUS02,S5,18,16,48,2.123551344855087,7,1,5.391672776684272
2026-02-01 07:36:00,BUS02_20260201_0720,BUS02,S6,19,9,58,2.5510683029813337,7,1,6.811432237115303
2026-02-01 07:41:00,BUS02_20260201_0720,BUS02,S7,23,18,63,2.918451561753042,7,1,7.322380858496281
2026-02-01 07:46:00,BUS02_20260201_0720,BUS02,S8,22,15,70,2.6560686827586557,7,1,5.958895082821176
2026-02-01 07:49:00,BUS02_20260201_0720,BUS02,S9,23,22,71,2.3623834570884656,7,1,7.766356207767153
2026-02-01 07:52:00,BUS02_20260201_0720,BUS02,S10,24,16,79,3.0554572600877172,7,1,8.155568478405419
2026-02-01 07:55:00,BUS02_20260201_0720,BUS02,S11,27,24,82,2.1283993739941445,7,1,6.067269449499436
2026-02-01 07:58:00,BUS02_20260201_0720,BUS02,S12,30,22,90,3.330007861527171,7,1,5.912390480454867
2026-02-01 07:40:00,BUS02_20260201_0740,BUS02,S1,13,0,13,1.5484466388347173,7,1,9.906912021628933
2026-02-01 07:43:00,BUS02_20260201_0740,BUS02,S2,15,4,24,2.181350888229288,7,1,6.989187704371307
2026-02-01 07:48:00,BUS02_20260201_0740,BUS02,S3,17,5,36,2.436480815315172,7,1,6.071004383604212
2026-02-01 07:50:00,BUS02_20260201_0740,BUS02,S4,19,10,45,2.993168309087293,7,1,7.7398806077224345
2026-02-01 07:53:00,BUS02_20260201_0740,BUS02,S5,18,13,50,1.791719678621643,7,1,6.779229550018901
2026-02-01 07:58:00,BUS02_20260201_0740,BUS02,S6,19,12,57,2.5965570540585223,7,1,8.737429518933432
2026-02-01 08:02:00,BUS02_20260201_0740,BUS02,S7,22,10,69,2.928177707563476,8,1,4.720103978052354
2026-02-01 08:05:00,BUS02_20260201_0740,BUS02,S8,22,19,72,2.7761446172131823,8,1,6.85396986571509
2026-02-01 08:08:00,BUS02_20260201_0740,BUS02,S9,25,22,75,3.1827903443444487,8,1,6.756530252107695
2026-02-01 08:13:00,BUS02_20260201_0740,BUS02,S10,27,10,92,2.8208314375260772,8,1,6.283999278720121
2026-02-01 08:18:00,BUS02_20260201_0740,BUS02,S11,27,18,101,3.823970272174056,8,1,7.006916430788823
2026-02-01 08:21:00,BUS02_20260201_0740,BUS02,S12,27,19,109,2.887636584918067,8,1,8.034548544647699
2026-02-01 08:00:00,BUS02_20260201_0800,BUS02,S1,13,0,13,2.501797741743209,8,1,8.588115074737424
2026-02-01 08:04:00,BUS02_20260201_0800,BUS02,S2,14,4,23,2.1410620521298167,8,1,5.576150758398904
2026-02-01 08:06:00,BUS02_20260201_0800,BUS02,S3,17,6,34,2.2855904433717336,8,1,7.019624721559761
2026-02-01 08:09:00,BUS02_20260201_0800,BUS02,S4,17,6,45,1.9582344226819672,8,1,5.94093305621713
2026-02-01 08:12:00,BUS02_20260201_0800,BUS02,S5,21,15,51,3.0508087889861675,8,1,5.646460488473331
2026-02-01 08:15:00,BUS02_20260201_0800,BUS02,S6,24,7,68,2.7512766612030606,8,1,4.4668559175462335
2026-02-01 08:17:00,BUS02_20260201_0800,BUS02,S7,22,16,74,3.8747382088555256,8,1,7.666076999266312
2026-02-01 08:19:00,BUS02_20260201_0800,BUS02,S8,22,13,83,1.7381919488135065,8,1,7.425936960315159
2026-02-01 08:24:00,BUS02_20260201_0800,BUS02,S9,25,22,86,4.259555839953148,8,1,6.177288808068434
2026-02-01 08:27:00,BUS02_20260201_0800,BUS02,S10,27,20,93,2.977163072275462,8,1,8.045303361941595
2026-02-01 08:29:00,BUS02_20260201_0800,BUS02,S11,27,25,95,3.260549082355605,8,1,7.882028209097112
2026-02-01 08:32:00,BUS02_20260201_0800,BUS02,S12,27,20,102,3.4556573194938807,8,1,5.8844085006577505
2026-02-01 08:20:00,BUS02_20260201_0820,BUS02,S1,13,0,13,3.2149455736984818,8,1,7.961176936531855
2026-02-01 08:23:00,BUS02_20260201_0820,BUS02,S2,14,3,24,1.768922505550941,8,1,5.459083355114282
2026-02-01 08:27:00,BUS02_20260201_0820,BUS02,S3,17,3,38,2.896610822038279,8,1,6.988666699418172
2026-02-01 08:31:00,BUS02_20260201_0820,BUS02,S4,17,9,46,2.755588630556864,8,1,7.876824826395204
2026-02-01 08:35:00,BUS02_20260201_0820,BUS02,S5,21,7,60,2.8777399249707347,8,1,5.095287369360966
2026-02-01 08:40:00,BUS02_20260201_0820,BUS02,S6,24,17,67,3.0500091277271015,8,1,3.7549425422213067
2026-02-01 08:43:00,BUS02_20260201_0820,BUS02,S7,22,8,81,3.068222558128127,8,1,8.178656079222119
2026-02-01 08:45:00,BUS02_20260201_0820,BUS02,S8,22,19,84,3.007092023676924,8,1,6.453317132656856
2026-02-01 08:49:00,BUS02_20260201_0820,BUS02,S9,25,27,82,2.9291707951794925,8,1,8.01824704767929
2026-02-01 08:51:00,BUS02_20260201_0820,BUS02,S10,27,19,90,3.1265675890664477,8,1,7.452105312786813
2026-02-01 08:53:00,BUS02_20260201_0820,BUS02,S11,27,22,95,3.4542023470976835,8,1,8.26242009021424
2026-02-01 08:56:00,BUS02_20260201_0820,BUS02,S12,27,21,101,3.140839682142765,8,1,6.538315208485486
2026-02-01 08:40:00,BUS02_20260201_0840,BUS02,S1,13,0,13,1.9942469926377477,8,1,7.972190066735408
2026-02-01 08:42:00,BUS02_20260201_0840,BUS02,S2,14,2,25,1.8622390049309565,8,1,6.765224777712512
2026-02-01 08:47:00,BUS02_20260201_0840,BUS02,S3,17,8,34,3.4494986227868116,8,1,7.961749816638527
2026-02-01 08:49:00,BUS02_20260201_0840,BUS02,S4,17,6,45,2.6935809166676385,8,1,5.387424031868628
2026-02-01 08:51:00,BUS02_20260201_0840,BUS02,S5,21,14,52,3.304025694951321,8,1,3.676258318824554
2026-02-01 08:54:00,BUS02_20260201_0840,BUS02,S6,24,15,61,2.7314977296002643,8,1,5.566322180777425
2026-02-01 08:59:00,BUS02_20260201_0840,BUS02,S7,22,15,68,2.9915433989099163,8,1,5.682623602176539
2026-02-01 09:03:00,BUS02_20260201_0840,BUS02,S8,24,22,70,3.2425066965013802,9,1,4.865783478298827
2026-02-01 09:06:00,BUS02_20260201_0840,BUS02,S9,25,12,83,3.0704653991642705,9,1,6.149961741727669
2026-02-01 09:08:00,BUS02_20260201_0840,BUS02,S10,27,15,95,3.065437754540715,9,1,5.604576909803065
2026-02-01 09:11:00,BUS02_20260201_0840,BUS02,S11,24,15,104,1.9749628952630718,9,1,7.308716778231733
2026-02-01 09:15:00,BUS02_20260201_0840,BUS02,S12,29,28,105,3.365650314368696,9,1,6.028179788762875
2026-02-01 09:00:00,BUS02_20260201_0900,BUS02,S1,13,0,13,1.3754075772718743,9,1,6.828893475352819
2026-02-01 09:02:00,BUS02_20260201_0900,BUS02,S2,16,4,25,2.0789649200136724,9,1,7.650038399327473
2026-02-01 09:04:00,BUS02_20260201_0900,BUS02,S3,16,4,37,2.184685279561892,9,1,8.68925988822921
2026-02-01 09:08:00,BUS02_20260201_0900,BUS02,S4,17,6,48,2.8035198683964357,9,1,8.9156437981345
2026-02-01 09:12:00,BUS02_20260201_0900,BUS02,S5,18,12,54,2.3378266655119155,9,1,7.494451345124867
2026-02-01 09:14:00,BUS02_20260201_0900,BUS02,S6,21,6,69,2.9095784155745728,9,1,6.239483464603916
2026-02-01 09:16:00,BUS02_20260201_0900,BUS02,S7,20,7,82,3.0222065424056006,9,1,9.287738657686571
2026-02-01 09:20:00,BUS02_20260201_0900,BUS02,S8,24,24,82,2.8314059024044127,9,1,5.929895260275456
2026-02-01 09:25:00,BUS02_20260201_0900,BUS02,S9,25,15,92,3.0573867507162857,9,1,8.692208144435497
2026-02-01 09:30:00,BUS02_20260201_0900,BUS02,S10,27,20,99,2.9052575889206667,9,1,8.954187679598228
2026-02-01 09:35:00,BUS02_20260201_0900,BUS02,S11,24,25,98,4.204114802697236,9,1,5.9476863667393705
2026-02-01 09:37:00,BUS02_20260201_0900,BUS02,S12,29,22,105,2.9358797156066285,9,1,6.777660340211688
2026-02-01 09:20:00,BUS02_20260201_0920,BUS02,S1,13,0,13,2.7212344650832625,9,1,5.709562250298301
2026-02-01 09:24:00,BUS02_20260201_0920,BUS02,S2,16,3,26,1.919981481806719,9,1,5.873054260555432
2026-02-01 09:28:00,BUS02_20260201_0920,BUS02,S3,16,9,33,2.653286740593482,9,1,7.000344698735038
2026-02-01 09:31:00,BUS02_20260201_0920,BUS02,S4,17,8,42,2.842198535636454,9,1,6.069125357146275
2026-02-01 09:33:00,BUS02_20260201_0920,BUS02,S5,18,7,53,2.0604815281890385,9,1,6.414495191365125
2026-02-01 09:37:00,BUS02_20260201_0920,BUS02,S6,21,6,68,2.8521125206559854,9,1,8.39726246467498
2026-02-01 09:40:00,BUS02_20260201_0920,BUS02,S7,20,7,81,2.6223830532846164,9,1,7.153030942373502
2026-02-01 09:45:00,BUS02_20260201_0920,BUS02,S8,24,27,78,3.1005469358881017,9,1,5.570711820389312
2026-02-01 09:49:00,BUS02_20260201_0920,BUS02,S9,25,25,78,3.653659575537274,9,1,9.420086896945456
2026-02-01 09:52:00,BUS02_20260201_0920,BUS02,S10,27,14,91,3.649168118544938,9,1,6.060373821961889
2026-02-01 09:57:00,BUS02_20260201_0920,BUS02,S11,24,16,99,3.0399437614191753,9,1,7.986204040813682
2026-02-01 10:00:00,BUS02_20260201_0920,BUS02,S12,12,34,77,1.6367568349501662,10,0,2.115663083628458
2026-02-01 09:40:00,BUS02_20260201_0940,BUS02,S1,13,0,13,2.161356778924438,9,1,7.029759719367563
2026-02-01 09:43:00,BUS02_20260201_0940,BUS02,S2,16,3,26,2.4107263200269022,9,1,6.400950744668524
2026-02-01 09:45:00,BUS02_20260201_0940,BUS02,S3,16,9,33,2.9053799045994846,9,1,8.202817426735354
2026-02-01 09:50:00,BUS02_20260201_0940,BUS02,S4,17,10,40,2.846815591402358,9,1,5.426578642295248
2026-02-01 09:54:00,BUS02_20260201_0940,BUS02,S5,18,10,48,1.390186563721524,9,1,7.5119676635903545
2026-02-01 09:56:00,BUS02_20260201_0940,BUS02,S6,21,11,58,2.040841820199249,9,1,5.295373632152028
2026-02-01 09:58:00,BUS02_20260201_0940,BUS02,S7,20,20,58,2.104107151981884,9,1,7.4502740189217835
2026-02-01 10:03:00,BUS02_20260201_0940,BUS02,S8,11,15,54,1.5873430675800326,10,0,6.138729118795706
2026-02-01 10:06:00,BUS02_20260201_0940,BUS02,S9,11,11,54,1.6494830975269943,10,0,4.613355210531204
2026-02-01 10:08:00,BUS02_20260201_0940,BUS02,S10,13,8,59,2.038540582976807,10,0,4.928921458604907
2026-02-01 10:11:00,BUS02_20260201_0940,BUS02,S11,11,19,51,1.8474887380103755,10,0,5.831547735733158
2026-02-01 10:16:00,BUS02_20260201_0940,BUS02,S12,12,12,51,2.0078154760116225,10,0,6.024230108346152
2026-02-01 10:00:00,BUS02_20260201_1000,BUS02,S1,5,0,5,1.420469150045315,10,0,3.420694532689422
2026-02-01 10:04:00,BUS02_20260201_1000,BUS02,S2,5,1,9,0.836386089502374,10,0,4.151661359530878
2026-02-01 10:07:00,BUS02_20260201_1000,BUS02,S3,7,3,13,0.981436825915204,10,0,4.228594533059212
2026-02-01 10:10:00,BUS02_20260201_1000,BUS02,S4,7,2,18,2.0004490043225855,10,0,3.432726437935989
2026-02-01 10:12:00,BUS02_20260201_1000,BUS02,S5,10,5,23,2.309240377054256,10,0,4.736944122089042
2026-02-01 10:17:00,BUS02_20260201_1000,BUS02,S6,11,8,26,1.8631210006296863,10,0,3.15330290522445
2026-02-01 10:20:00,BUS02_20260201_1000,BUS02,S7,9,7,28,1.4216334722338786,10,0,3.6491141884653917
2026-02-01 10:23:00,BUS02_20260201_1000,BUS02,S8,11,3,36,1.7989988001180712,10,0,6.097772900755256
2026-02-01 10:25:00,BUS02_20260201_1000,BUS02,S9,11,6,41,2.3111216338183,10,0,2.1259797812576937
2026-02-01 10:27:00,BUS02_20260201_1000,BUS02,S10,13,12,42,1.3891090093082503,10,0,4.475694977134419
2026-02-01 10:31:00,BUS02_20260201_1000,BUS02,S11,11,7,46,0.8279198466345385,10,0,5.10609627040147
2026-02-01 10:36:00,BUS02_20260201_1000,BUS02,S12,12,11,47,2.2884526929970193,10,0,5.7516764375844245
2026-02-01 10:20:00,BUS02_20260201_1020,BUS02,S1,5,0,5,1.4742233400341103,10,0,4.3186137276958965
2026-02-01 10:25:00,BUS02_20260201_1020,BUS02,S2,5,2,8,1.4021773982876538,10,0,3.164529333907798
2026-02-01 10:29:00,BUS02_20260201_1020,BUS02,S3,7,1,14,2.075100131011508,10,0,5.739515391978875
2026-02-01 10:32:00,BUS02_20260201_1020,BUS02,S4,7,3,18,2.2131569245284477,10,0,2.5505474532675336
2026-02-01 10:37:00,BUS02_20260201_1020,BUS02,S5,10,5,23,1.144559539500805,10,0,6.48365604169764
2026-02-01 10:41:00,BUS02_20260201_1020,BUS02,S6,11,4,30,1.994692707312389,10,0,3.5833562229844094
2026-02-01 10:46:00,BUS02_20260201_1020,BUS02,S7,9,4,35,2.3413874000131694,10,0,2.303993609737463
2026-02-01 10:51:00,BUS02_20260201_1020,BUS02,S8,11,9,37,2.8156647878529513,10,0,2.6985849752376048
2026-02-01 10:55:00,BUS02_20260201_1020,BUS02,S9,11,7,41,1.5535531259472526,10,0,6.118595997415584
2026-02-01 11:00:00,BUS02_20260201_1020,BUS02,S10,11,8,44,2.4218927856583763,11,0,4.6467760942462775
2026-02-01 11:04:00,BUS02_20260201_1020,BUS02,S11,12,15,41,2.2921242016714523,11,0,4.735917517864407
2026-02-01 11:08:00,BUS02_20260201_1020,BUS02,S12,10,9,42,0.7889667749815474,11,0,5.79721732234807
2026-02-01 10:40:00,BUS02_20260201_1040,BUS02,S1,5,0,5,1.953165779616565,10,0,4.03412539919479
2026-02-01 10:43:00,BUS02_20260201_1040,BUS02,S2,5,1,9,0.7219279456842673,10,0,3.1480193952004427
2026-02-01 10:48:00,BUS02_20260201_1040,BUS02,S3,7,2,14,1.9231158810416478,10,0,2.641577313566583
2026-02-01 10:52:00,BUS02_20260201_1040,BUS02,S4,7,2,19,2.0937391261163354,10,0,2.728242881694312
2026-02-01 10:56:00,BUS02_20260201_1040,BUS02,S5,10,6,23,0.8837363005883754,10,0,5.452372635791093
2026-02-01 11:00:00,BUS02_20260201_1040,BUS02,S6,9,7,25,2.015391189285682,11,0,5.501837784416693
2026-02-01 11:02:00,BUS02_20260201_1040,BUS02,S7,9,7,27,2.4340903205265327,11,0,5.520129490392108
2026-02-01 11:06:00,BUS02_20260201_1040,BUS02,S8,10,7,30,2.0202937713024687,11,0,5.953874117889144
2026-02-01 11:10:00,BUS02_20260201_1040,BUS02,S9,11,6,35,1.7824635065741963,11,0,5.728316219757451
2026-02-01 11:12:00,BUS02_20260201_1040,BUS02,S10,11,5,41,1.2902000548305348,11,0,3.9371520478390036
2026-02-01 11:15:00,BUS02_20260201_1040,BUS02,S11,12,14,39,1.9621162224680853,11,0,2.9621275698465745
2026-02-01 11:20:00,BUS02_20260201_1040,BUS02,S12,10,8,41,2.335388645991064,11,0,5.147742009101912
2026-02-01 11:00:00,BUS02_20260201_1100,BUS02,S1,4,0,4,1.3397586269248996,11,0,4.166230073407434
2026-02-01 11:04:00,BUS02_20260201_1100,BUS02,S2,8,1,11,0.761965313464384,11,0,3.6081069477149863
2026-02-01 11:06:00,BUS02_20260201_1100,BUS02,S3,8,3,16,1.797843878216511,11,0,2.472283883055753
2026-02-01 11:08:00,BUS02_20260201_1100,BUS02,S4,8,5,19,0.9861119245851258,11,0,5.208079979393535
2026-02-01 11:11:00,BUS02_20260201_1100,BUS02,S5,9,6,22,2.088937836335343,11,0,6.277951678243341
2026-02-01 11:14:00,BUS02_20260201_1100,BUS02,S6,9,6,25,1.7038293946074263,11,0,4.292501563530665
2026-02-01 11:17:00,BUS02_20260201_1100,BUS02,S7,9,4,30,1.9333716248634334,11,0,5.8444344038572975
2026-02-01 11:20:00,BUS02_20260201_1100,BUS02,S8,10,8,32,2.295528710372346,11,0,2.269809966524542
2026-02-01 11:22:00,BUS02_20260201_1100,BUS02,S9,11,4,39,1.557175101773121,11,0,2.4682539534570185
2026-02-01 11:24:00,BUS02_20260201_1100,BUS02,S10,11,12,38,1.5008784853673502,11,0,2.496794043555294
2026-02-01 11:28:00,BUS02_20260201_1100,BUS02,S11,12,9,41,2.321330444039611,11,0,3.4920305304946035
2026-02-01 11:31:00,BUS02_20260201_1100,BUS02,S12,10,7,44,2.67915410071962,11,0,3.9226921355830497
2026-02-01 11:20:00,BUS02_20260201_1120,BUS02,S1,4,0,4,0.5,11,0,4.567720798059406
2026-02-01 11:24:00,BUS02_20260201_1120,BUS02,S2,8,1,11,1.3347401190792163,11,0,6.224976300352051
2026-02-01 11:29:00,BUS02_20260201_1120,BUS02,S3,8,1,18,1.8815389499239483,11,0,2.604286110597594
2026-02-01 11:32:00,BUS02_20260201_1120,BUS02,S4,8,4,22,1.9082713909841238,11,0,4.780648884980408
2026-02-01 11:37:00,BUS02_20260201_1120,BUS02,S5,9,4,27,1.8640433705933994,11,0,2.722007527436918
2026-02-01 11:39:00,BUS02_20260201_1120,BUS02,S6,9,7,29,1.8923872346182662,11,0,2.550228856403858
2026-02-01 11:41:00,BUS02_20260201_1120,BUS02,S7,9,9,29,0.731747126768701,11,0,5.527093218587279
2026-02-01 11:45:00,BUS02_20260201_1120,BUS02,S8,10,7,32,1.8713631302721012,11,0,4.387574996885195
2026-02-01 11:49:00,BUS02_20260201_1120,BUS02,S9,11,4,39,2.2359011065143406,11,0,3.3008339657634207
2026-02-01 11:52:00,BUS02_20260201_1120,BUS02,S10,11,7,43,1.7844539919686964,11,0,3.4134719210433864
2026-02-01 11:55:00,BUS02_20260201_1120,BUS02,S11,12,14,41,1.1663026974301411,11,0,4.060541230673242
2026-02-01 11:57:00,BUS02_20260201_1120,BUS02,S12,10,5,46,1.6442947091141933,11,0,4.942326595098325
2026-02-01 11:40:00,BUS02_20260201_1140,BUS02,S1,4,0,4,0.5,11,0,2.474395870758068
2026-02-01 11:44:00,BUS02_20260201_1140,BUS02,S2,8,1,11,2.0396250997075893,11,0,3.7939614841268714
2026-02-01 11:47:00,BUS02_20260201_1140,BUS02,S3,8,1,18,0.5,11,0,5.2129528083713135
2026-02-01 11:49:00,BUS02_20260201_1140,BUS02,S4,8,3,23,1.488109350265377,11,0,5.57547324333584
2026-02-01 11:53:00,BUS02_20260201_1140,BUS02,S5,9,6,26,2.182348109728224,11,0,3.54541425196291
2026-02-01 11:55:00,BUS02_20260201_1140,BUS02,S6,9,4,31,1.973932961567558,11,0,3.5134185785710255
2026-02-01 11:59:00,BUS02_20260201_1140,BUS02,S7,9,4,36,1.4023913014818739,11,0,3.3497273758243304
2026-02-01 12:03:00,BUS02_20260201_1140,BUS02,S8,11,7,40,2.2624355795305267,12,0,3.7350348419163737
2026-02-01 12:07:00,BUS02_20260201_1140,BUS02,S9,10,8,42,2.0285085151212687,12,0,4.377763656344745
2026-02-01 12:10:00,BUS02_20260201_1140,BUS02,S10,14,13,43,2.3393584478527427,12,0,5.476900890093847
2026-02-01 12:14:00,BUS02_20260201_1140,BUS02,S11,13,5,51,1.0288990801158377,12,0,2.7150426954077584
2026-02-01 12:17:00,BUS02_20260201_1140,BUS02,S12,13,6,58,2.186540245435832,12,0,5.219420936993716
2026-02-01 12:00:00,BUS02_20260201_1200,BUS02,S1,6,0,6,1.420667265807263,12,0,5.3388744941234165
2026-02-01 12:04:00,BUS02_20260201_1200,BUS02,S2,7,1,12,1.7239211888049768,12,0,4.758105513743851
2026-02-01 12:08:00,BUS02_20260201_1200,BUS02,S3,10,3,19,1.9941953379598223,12,0,6.172067395000823
2026-02-01 12:12:00,BUS02_20260201_1200,BUS02,S4,6,3,22,1.18616003178069,12,0,5.7087934391148245
2026-02-01 12:16:00,BUS02_20260201_1200,BUS02,S5,10,5,27,2.358982734383559,12,0,5.7205048096328825
2026-02-01 12:19:00,BUS02_20260201_1200,BUS02,S6,8,7,28,0.5,12,0,4.478014204426556
2026-02-01 12:22:00,BUS02_20260201_1200,BUS02,S7,8,4,32,1.605493642754625,12,0,2.2558007507400926
2026-02-01 12:25:00,BUS02_20260201_1200,BUS02,S8,11,5,38,1.7944295821805667,12,0,5.836221158313213
2026-02-01 12:29:00,BUS02_20260201_1200,BUS02,S9,10,6,42,1.5843262984424578,12,0,4.473728854310172
2026-02-01 12:33:00,BUS02_20260201_1200,BUS02,S10,14,7,49,1.4176732772566818,12,0,4.2830173753983996
2026-02-01 12:38:00,BUS02_20260201_1200,BUS02,S11,13,13,49,1.9987070772107336,12,0,4.849202793542379
2026-02-01 12:41:00,BUS02_20260201_1200,BUS02,S12,13,8,54,1.9730107081527526,12,0,4.782655527342269
2026-02-01 12:20:00,BUS02_20260201_1220,BUS02,S1,6,0,6,1.2021064521539588,12,0,3.1794492237388874
2026-02-01 12:22:00,BUS02_20260201_1220,BUS02,S2,7,1,12,1.124727082261728,12,0,5.730405906833253
2026-02-01 12:27:00,BUS02_20260201_1220,BUS02,S3,10,1,21,2.0900946500761157,12,0,3.215987423818979
2026-02-01 12:30:00,BUS02_20260201_1220,BUS02,S4,6,2,25,1.46802332301391,12,0,2.650115406796602
2026-02-01 12:32:00,BUS02_20260201_1220,BUS02,S5,10,4,31,2.113019740989203,12,0,2.6756854913456354
2026-02-01 12:35:00,BUS02_20260201_1220,BUS02,S6,8,9,30,1.634809016603872,12,0,2.761450729467924
2026-02-01 12:39:00,BUS02_20260201_1220,BUS02,S7,8,9,29,1.3016800750834157,12,0,8.027962557030927
2026-02-01 12:41:00,BUS02_20260201_1220,BUS02,S8,11,8,32,1.814330012765831,12,0,3.8744186335965263
2026-02-01 12:46:00,BUS02_20260201_1220,BUS02,S9,10,6,36,1.550811494475459,12,0,4.565860873143023
2026-02-01 12:51:00,BUS02_20260201_1220,BUS02,S10,14,8,42,1.4768941155432271,12,0,5.947966713661234
2026-02-01 12:53:00,BUS02_20260201_1220,BUS02,S11,13,12,43,2.2822429087481453,12,0,3.612056974787606
2026-02-01 12:56:00,BUS02_20260201_1220,BUS02,S12,13,6,50,2.084804512489117,12,0,3.541727894146019
2026-02-01 12:40:00,BUS02_20260201_1240,BUS02,S1,6,0,6,2.070272079422299,12,0,2.289846026656169
2026-02-01 12:44:00,BUS02_20260201_1240,BUS02,S2,7,2,11,1.399501071646739,12,0,4.643698705098544
2026-02-01 12:46:00,BUS02_20260201_1240,BUS02,S3,10,3,18,1.283256857342811,12,0,4.920014390930866
2026-02-01 12:50:00,BUS02_20260201_1240,BUS02,S4,6,4,20,1.1863404701505322,12,0,5.3706637422987695
2026-02-01 12:53:00,BUS02_20260201_1240,BUS02,S5,10,3,27,2.3055579724806234,12,0,2.55383081029398
2026-02-01 12:58:00,BUS02_20260201_1240,BUS02,S6,8,4,31,0.8802417969363199,12,0,4.534885986320799
2026-02-01 13:00:00,BUS02_20260201_1240,BUS02,S7,9,8,32,1.093059855634754,13,0,2.2781061081150225
2026-02-01 13:03:00,BUS02_20260201_1240,BUS02,S8,12,8,36,3.0380073245361165,13,0,3.889907173095349
